meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
2832.5419788905533,0.021077078,-1.44455e-14,4487.288545873553,4886.641086108606,399.3525402350533,24.271960435200906,17.65226706427764,5.6972284,0.15606686,-327.06903,2832.5419788905533,52.021458,0.0,225.1422562392905,7.6200614,154.66751207845843,225.1422562392905,70.47474416083207,-4.3725514,0
2861.9003266096615,0.021521278,-1.0530551e-14,5272.325004536405,5252.105187886155,-20.219816650249413,24.852746456772085,18.27142421034246,5.641909,0.1735613,-290.30832,2861.9003266096615,49.622215,0.0,249.81097439559304,7.850495,155.56349186104043,249.81097439559304,94.2474825345526,-4.8647246,0
2706.504063148919,0.027523017,-3.4855754e-11,3321.8154631332845,3413.3159476499604,91.5004845166759,21.102629036593086,15.96701892894584,6.0411215,0.076266594,-382.7175,2706.504063148919,52.48418,0.0,1822.066265960824,13.983348,139.3941668115768,1822.066265960824,1682.6720991492473,-2.3499002,0
3083.275158248795,0.015388224,0.0,5281.399594348863,4970.843532875772,-310.55606147309027,23.000516871521896,15.974288627297977,5.591487,0.26645213,-275.43292,3083.275158248795,50.26119,0.0,206.4563592676515,11.20846,155.56349186104043,206.4563592676515,50.89286740661106,-4.32481,0
2857.236322403736,0.028964672,-4.253356e-14,4431.2939777885695,4371.378909731629,-59.91506805694007,22.311194510142794,16.16914558517164,6.0764484,0.09821693,-345.9837,2857.236322403736,47.73941,0.0,222.55627686642293,12.989256,127.08879665595002,222.55627686642293,95.46748021047291,-2.4155312,0
2987.312986617759,0.032709748,-1.0152586e-12,3384.610496268352,4354.974934095427,970.3644378270747,23.87688715879194,17.044035691093104,6.070683,0.08545113,-376.85553,2987.312986617759,43.44229,0.0,217.47308447763714,12.108913,88.83315834800462,217.47308447763714,128.63992612963253,-0.84047586,0
3109.0586140616333,0.033370614,-1.2939495e-13,3125.5630955775687,3764.7210198407633,639.1579242631947,25.155532475290816,16.65910688660648,6.1130977,0.12640633,-292.4837,3109.0586140616333,44.9839,0.0,238.52991146631203,11.901609,139.3941668115768,238.52991146631203,99.13574465473522,-1.6087215,0
2592.2143543248226,0.048459396,0.0,3045.1878341453194,3398.372696616859,353.1848624715394,24.525426930859705,17.725280110423746,5.517038,0.12595975,-335.2862,2592.2143543248226,49.572094,0.0,241.30149553281768,9.182372,132.33275396903284,241.30149553281768,108.96874156378485,-3.6940598,0
2890.7603385726384,0.04664227,-3.6107865e-06,3316.2587583232703,3047.3305765061136,-268.92818181715666,23.79774106763523,17.576242626259226,6.2157116,0.076995425,-356.3962,2890.7603385726384,50.998745,0.0,219.99999999999997,8.917909,122.05264192746294,219.99999999999997,97.94735807253703,-0.89338124,0
2853.150117731157,0.04723794,-8.014242e-06,2595.3112563616714,2553.4508818514696,-41.86037451020184,25.57389932240934,17.855878810725315,6.119528,0.053113393,-368.37198,2853.150117731157,48.61121,0.0,273.99891691894106,6.181936,133.09934981412218,273.99891691894106,140.89956710481889,-4.354001,0
2766.668424631295,0.054001067,-1.0209795e-05,3460.4931717294744,3260.426072212898,-200.0670995165765,24.27026843285592,17.141051374645908,6.141231,0.051452264,-346.0772,2766.668424631295,52.832848,0.0,242.6993408760242,4.4422736,113.22324603078411,242.6993408760242,129.47609484524008,-3.3037744,0
2875.4941389006462,0.014907749,0.0,5165.3717363132755,4626.130699483932,-539.2410368293431,22.882623827486217,16.702787861689217,5.812881,0.20121811,-332.12253,2875.4941389006462,55.395702,0.0,219.99999999999997,13.5229025,157.37105256787842,219.99999999999997,62.62894743212155,-4.0477557,0
2888.7352973631732,0.014245067,0.0,5097.563966960855,4634.263695794816,-463.30027116603924,23.43840189163724,17.278145389813453,5.9313784,0.24390219,-306.08246,2888.7352973631732,53.83891,0.0,216.22053167995523,10.181344,150.26442824298348,216.22053167995523,65.95610343697174,-6.6067343,0
2707.2931741306134,0.019939216,-2.2248225e-17,2363.7604488629427,3002.6366788608625,638.8762299979198,24.44900678519512,17.4347367670548,5.357063,0.15752298,-359.5762,2707.2931741306134,54.703938,0.0,508.35518662380014,7.1855083,141.01384901128017,508.35518662380014,367.34133761251996,-5.3036532,0
2952.6649836450983,0.012818158,0.0,5250.832720826835,4789.319743543807,-461.5129772830278,23.837246030070446,16.184913873990425,5.9093385,0.24478048,-299.44135,2952.6649836450983,51.260155,0.0,207.65234878997256,14.358864,134.6458897635121,207.65234878997256,73.00645902646048,-3.4881577,0
2485.6082365775496,0.019492798,0.0,3127.6829595407426,3540.441564474342,412.7586049335996,25.793121266954586,18.627292163693543,4.904899,0.11715576,-418.22714,2485.6082365775496,55.611904,0.0,227.75828324510303,8.917701,157.37105256787842,227.75828324510303,70.38723067722461,-6.1607347,0
2753.409607706643,0.025250101,-2.4304213e-15,4329.42771086957,4026.620298767258,-302.80741210231145,24.90823927789198,16.707543973955733,5.9116683,0.1480225,-313.52673,2753.409607706643,53.209026,0.0,272.42079928303684,5.8587856,158.2826938011902,272.42079928303684,114.13810548184665,-9.076735,0
2484.6249542793144,0.034320064,-3.9007546e-08,2692.1857352608818,2717.0454560099533,24.859720749071585,24.730567264162225,16.48984487502836,5.0529733,0.045049716,-417.13977,2484.6249542793144,58.388885,0.0,329.6275569128699,5.5096955,70.91536696417685,329.6275569128699,258.7121899486931,-6.220024,0
2536.929689281704,0.03485786,-2.4276183e-08,3045.450278854807,3096.8449014838816,51.39462262907455,22.71707164974015,16.835726193804124,5.691615,0.049468063,-400.94437,2536.929689281704,50.097744,0.0,244.1052838549259,5.915503,144.30989148811935,244.1052838549259,99.79539236680654,-1.828636,0
2423.0210352582912,0.03511612,5.778908e-09,2991.1123244455803,2021.7420094998638,-969.3703149457165,23.573324307016076,17.796490206650002,5.695604,0.03701573,-436.1175,2423.0210352582912,52.47947,0.0,252.71363809934766,5.083417,152.01041679645533,252.71363809934766,100.70322130289233,-1.5802392,0
3060.0666283759506,0.013686548,0.0,5028.443235482217,5269.750433158826,241.30719767660958,23.809811966636648,16.717138004650508,6.0434422,0.21207552,-319.8041,3060.0666283759506,49.643364,0.0,204.08500572708806,13.520749,150.26442824298348,204.08500572708806,53.820577484104575,-3.2734163,0
2853.6642955782386,0.012366742,-3.4422898e-15,4751.233527357178,5380.0006889965425,628.7671616393645,22.36728455933402,17.6020129255808,5.668747,0.16111436,-400.37045,2853.6642955782386,57.38458,0.0,234.43211035826653,13.282143,137.79308824865404,234.43211035826653,96.63902210961248,-6.8332353,0
3037.854261915246,0.013873369,0.0,5282.033329545012,6046.768509950604,764.7351804055925,23.137600368473766,17.43862098923109,5.753481,0.23844157,-299.8596,3037.854261915246,52.439556,0.0,230.40470702053787,11.935727,135.4258854679408,230.40470702053787,94.97882155259708,-6.1941547,0
2778.2839838379637,0.010600847,-1.145978e-14,5035.0649809392835,5215.599044090002,180.5340631507188,24.438770144449112,16.83469141629053,5.407276,0.1566794,-370.53088,2778.2839838379637,58.5017,0.0,231.73942791006385,12.024391,109.99999999999999,231.73942791006385,121.73942791006387,-6.762022,0
2817.234292185562,0.014783272,0.0,4848.173264223624,4264.890833181067,-583.2824310425567,22.37659730604833,17.481887625881793,5.4764733,0.24463929,-304.566,2817.234292185562,53.07134,0.0,230.40470702053787,10.994397,130.0593564629863,230.40470702053787,100.34535055755157,-4.816018,0
2728.3635431545354,0.009108271,0.0,5600.015185601891,5427.02974299732,-172.9854426045713,23.117046323370797,18.64007553393854,5.3186636,0.19816446,-403.22446,2728.3635431545354,66.449486,0.0,227.75828324510303,12.998992,133.87038650376502,227.75828324510303,93.88789674133801,-3.324451,0
2212.9580072110834,0.013902829,0.0,3803.3930644891025,3754.129314548548,-49.26374994055459,14.302923877681057,23.549019883254655,4.320362,0.14275543,-450.5834,2212.9580072110834,38.65675,0.0,458.1553471153147,-0.8403041,186.06888929891866,458.1553471153147,272.0864578163961,-13.732848,1
2341.7234860444046,0.014685748,0.0,3807.2761033237634,3675.9185135715725,-131.35758975219096,15.841449209000274,24.612529531086732,4.2704606,0.15076156,-462.75537,2341.7234860444046,34.69189,0.0,452.89298412313644,-6.4109316,213.73702705379327,452.89298412313644,239.15595706934317,-12.587956,1
2312.318812275473,0.015908446,0.0,3401.197269092788,3365.893839060983,-35.303430031804965,14.153057328671919,24.66832737692535,4.3717017,0.15393321,-424.2935,2312.318812275473,37.436726,0.0,452.89298412313644,-4.09925,217.47308447763714,452.89298412313644,235.4198996454993,-12.533448,1
2998.87643938382,0.023511088,-3.562269e-13,4058.9678318192523,4885.576095270159,826.6082634509071,12.202705433467885,21.34321273778394,5.907456,0.14402422,-324.09314,2998.87643938382,29.110418,0.0,471.580323515969,7.920295,305.78200836531414,471.580323515969,165.79831515065484,-13.989939,1
2986.7559064709812,0.025825586,-1.3822428e-09,4557.091028880237,4061.152243916119,-495.938784964118,13.172770345661254,21.881178729219595,5.906025,0.13794072,-316.83685,2986.7559064709812,28.131493,0.0,479.82340237271336,7.017476,270.8517709358815,479.82340237271336,208.97163143683184,-12.850892,1
3144.3829448007805,0.021831566,0.0,4719.582312784081,5319.214144771252,599.6318319871707,12.91494165079579,20.3818350968997,5.805446,0.17307423,-321.3671,3144.3829448007805,27.675697,0.0,482.60299106563536,5.403711,280.40333801023763,482.60299106563536,202.19965305539773,-9.888117,1
2850.603116845857,0.021155208,0.0,6022.035057329528,5308.865904360457,-713.1691529690715,13.939371663095454,21.587593353563214,5.2665687,0.20781551,-344.54724,2850.603116845857,28.185408,0.0,488.2105677098518,3.6434033,307.5533855193843,488.2105677098518,180.6571821904675,-11.712385,1
3153.1816973811297,0.028365498,0.0,5293.997536979991,5137.785142585527,-156.21239439446435,13.597832778541935,20.040551067283705,6.008304,0.1709635,-302.24463,3153.1816973811297,20.711128,0.0,482.60299106563536,5.463654,76.00520839822768,482.60299106563536,406.59778266740767,-11.697178,1
3138.868646861163,0.02765183,0.0,4915.820259769218,4582.039172928742,-333.78108684047584,13.025903360449485,20.34255617976699,5.882048,0.18598251,-309.2122,3138.868646861163,23.316055,0.0,1058.6620317522627,6.5378838,302.26980244077964,1058.6620317522627,756.3922293114831,-10.738513,1
3186.2738271754597,0.028071385,-2.9288827e-08,3852.685084674761,3804.9877926549443,-47.697292019816814,13.193264369777776,20.70271010600776,5.914881,0.10653246,-373.89642,3186.2738271754597,16.79745,0.0,488.2105677098518,3.7140052,118.57804013471404,488.2105677098518,369.6325275751377,-10.76106,1
2969.320108131147,0.020181866,-3.6041462e-14,5309.734044310628,5273.865866408133,-35.86817790249461,12.98321637469642,21.776272294004592,5.730315,0.15304175,-344.65808,2969.320108131147,33.040794,0.0,412.91271853530293,5.0335774,293.6647679174075,412.91271853530293,119.24795061789541,-10.954632,1
3194.4025026092136,0.027514873,0.0,5260.505376317522,5092.899900693186,-167.60547562433567,14.025555430942108,19.68160936441163,5.920035,0.1457009,-314.61383,3194.4025026092136,22.472544,0.0,488.2105677098518,5.790904,229.0776735576574,488.2105677098518,259.13289415219435,-11.002534,1
2922.1291663712022,0.015476712,-8.278845e-16,4809.155973181006,4675.0908604478955,-134.06511273311025,12.68760377000714,22.551685245270868,5.566213,0.17421852,-373.5183,2922.1291663712022,33.73808,0.0,434.9461689552743,0.110426664,314.74210513575684,434.9461689552743,120.20406381951744,-12.18863,1
2954.556014499,0.014024729,0.0,5418.734074403398,5128.133448192731,-290.60062621066754,13.895739691398333,22.746475003904578,5.334811,0.19033362,-392.59863,2954.556014499,34.730873,0.0,535.48154601506,3.1060565,318.3992322368831,535.48154601506,217.08231377817685,-11.42303,1
2912.817207471637,0.015363808,0.0,5273.8660620949495,5299.551932107068,25.685870012118357,13.569027833537788,23.708656097303862,5.325367,0.18055534,-342.8752,2912.817207471637,29.742859,0.0,468.8642207165331,0.22019234,316.5653876023804,468.8642207165331,152.29883311415273,-12.351169,1
2941.703731423299,0.015261253,0.0,0.0,4902.316472221675,4902.316472221675,13.23198750692834,23.136119989810307,5.261293,0.17015849,-375.8911,2941.703731423299,30.973991,0.0,445.11255373284587,-0.8198494,311.12698372208087,445.11255373284587,133.985570010765,-12.485583,1
3069.3356545632832,0.016250191,-3.6601327e-14,5284.819851699211,5212.94645567005,-71.87339602916018,12.571761121845245,23.065412100926768,5.605957,0.2027615,-332.53583,3069.3356545632832,31.469543,0.0,466.1637615180899,-1.6537237,331.5370699244067,466.1637615180899,134.62669159368323,-7.6181107,1
2964.58923181246,0.012469568,0.0,5070.084694613855,4837.85308171852,-232.23161289533527,12.656566904452438,21.98315520999889,5.524978,0.19044179,-343.932,2964.58923181246,35.966335,0.0,429.9503861110682,0.70039356,331.5370699244067,429.9503861110682,98.41331618666152,-9.285001,1
3105.802387217082,0.013852709,-8.862329e-15,5068.197552147698,4784.886386555915,-283.3111655917828,12.833220783562316,22.78064121387428,5.4055877,0.18792789,-358.546,3105.802387217082,29.979898,0.0,434.9461689552743,-0.49337235,325.8414615030442,434.9461689552743,109.10470745223012,-10.31268,1
2953.621152737322,0.014162484,0.0,5060.946036486261,5104.026449354448,43.08041286818752,12.908116466475988,23.18123615927907,5.3138747,0.18467899,-373.04294,2953.621152737322,32.373306,0.0,425.01198472693204,-0.65733093,316.5653876023804,425.01198472693204,108.44659712455166,-12.228413,1
3053.1339088676073,0.036898497,-1.0659582e-08,3034.630487214758,3216.637712363874,182.00722514911604,14.662233739724082,18.234955054405468,5.851097,0.093952455,-341.16403,3053.1339088676073,28.381012,0.0,432.44106335991046,9.821621,235.7901617579845,432.44106335991046,196.65090160192597,-8.086639,1
2970.7185355046036,0.019991815,-1.864096e-15,5128.719143765719,5274.868786356901,146.14964259118187,12.957085938406285,21.678373132230938,5.5848894,0.16735174,-327.88025,2970.7185355046036,35.062115,0.0,442.5488940698555,6.1698437,251.2581146483697,442.5488940698555,191.2907794214858,-10.570423,1
3195.119873015261,0.034922395,0.0,4579.548700719295,4686.0003687781855,106.45166805889039,12.658001257220175,19.232110540163625,6.2443156,0.1663786,-265.63852,3195.119873015261,27.923283,0.0,410.5345162761952,9.276013,258.62053938239393,410.5345162761952,151.91397689380125,-8.112706,1
3239.3178617714743,0.042172078,-6.89228e-15,4785.440156472944,4474.28700279537,-311.15315367757375,12.804230134249634,19.98073147291867,6.0895805,0.13440871,-293.96768,3239.3178617714743,21.730274,0.0,442.5488940698555,5.7865844,263.1411467822288,442.5488940698555,179.4077472876267,-11.722442,1
3081.16015521358,0.048129547,-3.102309e-08,3006.7421484892316,3166.729189815465,159.98704132623334,14.186796995832696,20.260459873113245,5.9875097,0.09550184,-317.44574,3081.16015521358,20.131216,0.0,439.99999999999994,5.2731137,195.99771799087463,439.99999999999994,244.0022820091253,-11.544997,1
3119.9585580925514,0.067344986,-3.1736238e-09,4305.1170808379775,4722.971501418082,417.8544205801045,14.675497572470158,17.658277924798437,6.3996825,0.10091183,-256.3595,3119.9585580925514,26.844648,0.0,427.4740541075866,5.3662844,104.42763330455712,427.4740541075866,323.0464208030295,-9.26538,1
3116.7633636483665,0.0646322,0.0,5271.20777568375,5269.725576518271,-1.48219916547896,13.207007569893756,18.309834342854458,6.1240015,0.14881441,-248.76602,3116.7633636483665,24.322277,0.0,432.44106335991046,8.56217,222.55627686642293,432.44106335991046,209.88478649348752,-10.933652,1
3264.548134449759,0.061366364,-2.1318024e-15,5247.876029453611,5190.7633108559985,-57.11271859761291,13.492385453879246,18.921472531985764,6.296918,0.15028398,-240.1366,3264.548134449759,21.85152,0.0,458.1553471153147,6.1560802,65.40639132514966,458.1553471153147,392.74895579016504,-11.884115,1
3286.295990057812,0.0698202,-5.2307435e-14,4553.128206936361,4648.643743176902,95.51553624054122,12.862482597564965,18.39416737554605,6.4039035,0.12840411,-232.33362,3286.295990057812,19.584543,0.0,1759.9999999999998,3.6018047,223.84553226259098,1759.9999999999998,1536.1544677374088,-10.885993,1
3024.045651870056,0.014664654,0.0,5274.291006087791,5281.738141530005,7.447135442213948,12.746012954299468,19.896895248312106,5.854935,0.14394255,-445.06683,3024.045651870056,31.734617,0.0,1040.4748517038904,8.417461,331.5370699244067,1040.4748517038904,708.9377817794837,-8.330795,1
2876.5541219117067,0.016329333,-1.1105586e-13,5075.635479064027,4594.334609587583,-481.30086947644395,13.632103882928742,19.952425590920082,5.8973713,0.111966945,-439.44812,2876.5541219117067,34.968098,0.0,458.1553471153147,4.505682,91.96585291173604,458.1553471153147,366.1894942035787,-7.5334167,1
3079.6046751226104,0.019353304,-2.2173781e-08,3107.7792095046734,2909.5734961870726,-198.20571331760084,12.747801341894542,21.410026551778632,5.8586392,0.10515226,-357.0841,3079.6046751226104,23.744621,0.0,458.1553471153147,3.6503012,164.81377845643496,458.1553471153147,293.34156865887974,-10.009933,1
3059.145766642723,0.022882095,-1.8563278e-11,5239.425996302267,5038.35539088606,-201.0706054162065,14.050877684083185,22.795325901896927,5.677024,0.12744538,-349.49088,3059.145766642723,26.568224,0.0,1897.248642155425,6.086816,327.72904188699454,1897.248642155425,1569.5196002684304,-9.995593,1
3072.168975196707,0.019237533,-1.3226463e-12,4246.583533390003,4612.659917419385,366.0763840293821,14.928886780889323,21.764113573901977,5.8182597,0.11000856,-441.13266,3072.168975196707,22.625233,0.0,1875.4568828661324,5.008013,286.9574553484241,1875.4568828661324,1588.4994275177082,-9.482373,1
3138.4844728498647,0.033880994,0.0,4928.315439492615,4045.1206513014977,-883.1947881911174,13.507133803080968,19.07356062510929,6.0198126,0.13826132,-338.93524,3138.4844728498647,25.37325,0.0,529.3310158761313,4.5893755,66.54967490706109,529.3310158761313,462.78134096907024,-6.5647764,1
3034.445542858863,0.03595204,-8.105261e-15,4792.312580388689,4805.9996573665185,13.687076977829747,12.195048906664919,19.399819942492254,5.915821,0.12323993,-311.52054,3034.445542858863,28.18686,0.0,2068.9643150591514,3.8034945,314.74210513575684,2068.9643150591514,1754.2222099233945,-6.3910427,1
3012.1538408322035,0.031894967,-2.5400735e-07,3158.0164809553735,3195.4660863810104,37.449605425636946,12.563216029061245,21.34103641914217,5.7990446,0.0713472,-423.00452,3012.1538408322035,17.049341,0.0,1843.2376561643027,3.2481992,158.2826938011902,1843.2376561643027,1684.9549623631126,-6.8188477,1
3077.8962234986834,0.034123845,-7.894701e-08,3292.1137097932974,3311.5292085852298,19.41549879193235,13.162301349410237,20.551309849969208,5.975166,0.0891235,-311.41104,3077.8962234986834,20.149364,0.0,1886.3212940638753,2.3771942,302.26980244077964,1886.3212940638753,1584.0514916230957,-7.1375794,1
3015.959214691115,0.020818518,0.0,4684.2928196041485,4988.9674370600815,304.674617455933,11.889849847931819,21.923738441271276,5.753518,0.15686771,-315.13113,3015.959214691115,32.88512,0.0,405.81912517781325,2.5811017,252.71363809934766,405.81912517781325,153.1054870784656,-12.1420965,1
2729.5744812930575,0.01481646,0.0,5011.274412025861,4989.246296464367,-22.028115561493905,13.679172512313361,23.20022175945098,4.954995,0.19393276,-380.96442,2729.5744812930575,36.82456,0.0,466.1637615180899,-0.7892198,325.8414615030442,466.1637615180899,140.32230001504576,-11.877921,1
2545.5015121756624,0.013769624,0.0,3701.248848767857,3338.567160074496,-362.68168869336114,13.305267773025648,21.963687488425165,5.043594,0.11815118,-472.78503,2545.5015121756624,39.362545,0.0,445.11255373284587,2.4757926,244.1052838549259,445.11255373284587,201.00726987791998,-12.340068,1
2755.4911763375226,0.016140305,-6.617574e-09,4364.520746353091,4234.361805364019,-130.1589409890721,12.859435887364963,22.107151136170316,5.2560534,0.10646053,-438.11115,2755.4911763375226,35.829666,0.0,463.4788558201278,-0.96739703,112.57112811964524,463.4788558201278,350.9077277004826,-12.758774,1
2789.0282885902625,0.015015064,-1.3303095e-14,3686.3268985205805,3606.163184022318,-80.16371449826238,12.553494846836905,22.46021034680228,5.2541003,0.12976927,-380.85007,2789.0282885902625,33.53259,0.0,450.28451247858095,-1.6526525,201.74088950502764,450.28451247858095,248.5436229735533,-13.305617,1
2496.1341397803785,0.012186942,0.0,4564.969453976273,4762.410214606381,197.44076063010743,14.783867168071836,20.916771718858044,4.4760704,0.23394813,-346.22433,2496.1341397803785,38.85329,0.0,460.8094140410758,1.3944305,223.84553226259098,460.8094140410758,236.96388177848482,-10.938139,1
2332.379371485911,0.021821512,8.211865e-08,3430.9290511375502,3920.14750884959,489.2184577120397,24.89457407487559,17.838168271452723,4.7202325,0.03487124,-450.39703,2332.379371485911,59.40279,0.0,1986.9773524587906,10.114138,157.37105256787842,1986.9773524587906,1829.6062998909122,-4.850077,0
2449.6105534599374,0.019140879,6.622169e-06,2689.9654931547957,2711.85349371232,21.888000557524265,24.276861105349496,17.737643102787064,4.3679795,0.023072487,-475.47565,2449.6105534599374,64.813774,0.0,258.62053938239393,6.7656183,162.92073075152206,258.62053938239393,95.69980863087187,-2.5963726,0
2562.1783677695776,0.022497533,3.694281e-06,2771.8981695475827,2687.165338749826,-84.73283079775683,27.008957883824365,18.34040424537371,4.5760517,0.040454008,-424.02344,2562.1783677695776,48.189648,0.0,239.91170118635668,5.1213818,158.2826938011902,239.91170118635668,81.62900738516649,-5.2398143,0
2407.1011329223397,0.033804394,3.1340708e-06,3287.6743864390946,3525.291216299465,237.61682986037022,24.41726002110368,18.388490981103377,5.19379,0.032056913,-422.59445,2407.1011329223397,63.908207,0.0,246.94165062806206,4.2581525,66.93519325188251,246.94165062806206,180.00645737617955,-9.172472,0
2503.0521365757845,0.027073959,4.2420254e-07,3042.9656512392535,3101.22815423654,58.26250299728645,26.277070898227702,18.125175595129967,5.1312737,0.054524176,-406.41235,2503.0521365757845,58.668427,0.0,389.7377084050387,4.6569576,160.1218501126406,389.7377084050387,229.6158582923981,-7.1451445,0
2731.8947069930277,0.028004091,4.7484797e-08,4047.900674597139,3942.8661943634365,-105.03448023370265,25.385265311069684,16.527134117217166,5.11837,0.0731619,-335.35193,2731.8947069930277,51.040466,0.0,238.52991146631203,5.1701794,135.4258854679408,238.52991146631203,103.10402599837124,-8.44191,0
2592.5997569018796,0.032411397,1.5741698e-06,2821.55873580714,2618.84446274179,-202.71427306534997,22.911256500006495,17.01504509336557,4.984162,0.043212544,-394.68607,2592.5997569018796,54.716743,0.0,264.6655079380657,6.4718895,159.19961611844158,264.6655079380657,105.46589181962409,-6.6943407,0
