meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
1886.8231121076126,0.029630743,1.5856892e-06,3929.5552575056245,3707.302292194226,-222.25296531139838,21.833212317629677,14.149139668290937,3.8972127,0.020514423,-480.04312,1886.8231121076126,105.189224,0.0,167.69467255813382,20.498169,94.6606580968763,167.69467255813382,73.03401446125751,-2.6040204,0
1802.2628681353365,0.041775003,-1.2540822e-06,3029.2838713725046,2843.979676698312,-185.3041946741928,23.090248074373918,15.679019261159821,3.919149,0.016734198,-449.9949,1802.2628681353365,101.244286,0.0,218.73289323986043,38.038784,105.64102395561046,218.73289323986043,113.09186928424997,-1.9408249,0
1843.9687548597599,0.042684756,1.3747308e-06,3772.5362025778813,3521.2854846006267,-251.25071797725468,22.683032269223485,15.536715167263004,4.0036983,0.020719863,-453.55096,1843.9687548597599,106.90518,0.0,187.14677540918822,25.846035,95.76056196257365,187.14677540918822,91.38621344661458,-2.2192569,0
1605.8634518498443,0.03547539,7.4036593e-06,3169.874425543965,2858.4205616936038,-311.45386385036136,23.551320619049935,16.48416164788873,3.2955756,0.009087296,-454.3176,1605.8634518498443,104.3348,0.0,177.66631669600923,31.549303,95.76056196257365,177.66631669600923,81.90575473343559,-8.38319,0
1842.407486461922,0.04985864,1.1156144e-05,3406.881620017742,3250.0779490389277,-156.80367097881435,22.963119862294214,15.515643049009615,3.802333,0.018765584,-429.0229,1842.407486461922,97.3684,0.0,165.76853496220332,37.98696,65.40639132514966,165.76853496220332,100.36214363705366,-4.1381297,0
1907.171155889047,0.034110412,6.795552e-07,3128.074656468168,2912.0828753572555,-215.9917811109126,21.843388200626176,15.003180902381965,3.793352,0.01999658,-490.05313,1907.171155889047,85.38815,0.0,188.23090565017245,35.654644,89.86534992826049,188.23090565017245,98.36555572191196,-8.35563,0
2052.704557692773,0.048272528,7.147757e-06,3454.243997439866,3829.0449621874454,374.80096474757966,22.272197740146208,15.599773229359302,3.9055605,0.02271127,-441.7277,2052.704557692773,96.805046,0.0,188.23090565017245,26.110802,70.50692450564009,188.23090565017245,117.72398114453236,-4.0198226,0
1817.862828574157,0.03412458,8.134897e-06,4175.6794475478255,4401.439031148058,225.75958360023287,23.88904978247842,15.987918976123128,3.6614263,0.019291848,-459.15543,1817.862828574157,103.34276,0.0,166.7288223161438,30.41557,93.03444464945933,166.7288223161438,73.69437766668447,-8.242412,0
2128.5540365072466,0.042184964,6.5218217e-07,3398.788664452083,3177.846398292428,-220.942266159655,20.138036600148403,14.870510200040172,4.0591197,0.025781538,-505.35275,2128.5540365072466,78.22436,0.0,198.27510177438265,30.294556,65.7852866955572,198.27510177438265,132.48981507882544,-3.3870056,0
1707.1722898139521,0.041841023,1.0764819e-07,3005.193578387434,3281.0317552616343,275.83817687420014,22.855721309674372,16.55390390612491,3.5388644,0.0146874795,-486.21243,1707.1722898139521,98.68396,0.0,181.8190699939266,33.748196,109.36644661993022,181.8190699939266,72.45262337399639,-4.057433,0
1601.4142002454544,0.037682295,1.1626789e-06,3430.6311639199134,3826.4476546832693,395.8164907633559,24.83681190235468,16.15974714616011,3.3806446,0.014644584,-468.41797,1601.4142002454544,107.89815,0.0,217.47308447763714,32.52638,105.03257643014581,217.47308447763714,112.44050804749133,-7.8845406,0
1826.28866938653,0.051333647,1.4102871e-05,3169.5191287669913,3140.50322051045,-29.01590825654148,22.31448940791202,16.072608609213507,3.6199427,0.016958324,-440.78766,1826.28866938653,94.2206,0.0,162.92073075152206,32.287518,93.03444464945933,162.92073075152206,69.88628610206273,-5.496287,0
